ledger_entry_id,invoice_id,vendor_id,vendor_name,posting_date,transaction_type,amount,currency,reference,gl_account,cost_center,description,status
LED-0000928,INV-2026-001084,V0054,Jade Industries Limited,2026-07-07,PAYMENT,18904.1,USD,INV-2026-001084,2020-AP-SERVICES,MKT,Payment against INV-2026-001084,POSTED
LED-0001003,INV-2026-001167,V0075,Vertex Packaging Limited,2026-07-07,PAYMENT,15719.45,USD,INV-2026-001167,2020-AP-SERVICES,FIN,Payment against INV-2026-001167,POSTED
LED-0001423,INV-2026-001666,V0032,Keystone Logistics Limited,2026-07-07,PAYMENT,19250.22,USD,INV-2026-001666,2000-AP,MKT,Payment against INV-2026-001666,POSTED
LED-0001692,INV-2026-001988,V0056,Silverline Technologies Incorporated,2026-07-07,PAYMENT,22874.33,EUR,INV-2026-001988,2000-AP,LOG,Payment against INV-2026-001988,POSTED
LED-0001759,,V0080,Vertex Textiles Corporation,2026-07-07,ACCRUAL,4028.27,USD,JRN-001759,2000-AP,PROC,Vendor balance adjustment,POSTED
LED-0000060,INV-2026-000072,V0086,Orbit Supplies Limited,2026-07-08,PAYMENT,14876.31,EUR,INV-2026-000072,2020-AP-SERVICES,IT,Payment against INV-2026-000072,POSTED
LED-0000193,INV-2026-000229,V0049,Seacrest Consulting Incorporated,2026-07-08,PAYMENT,15078.69,USD,INV-2026-000229,2010-AP-TRADE,HR,Payment against INV-2026-000229,POSTED
LED-0000417,INV-2026-000492,V0029,Zenith Supplies Limited,2026-07-08,PAYMENT,21393.12,USD,INV-2026-000492,2020-AP-SERVICES,FIN,Payment against INV-2026-000492,POSTED
LED-0000462,INV-2026-000548,V0085,Royal Holdings Limited,2026-07-08,PAYMENT,15187.09,EUR,INV-2026-000548,2010-AP-TRADE,FIN,Payment against INV-2026-000548,POSTED
LED-0000489,INV-2026-000582,V0067,Unity Foods Corporation,2026-07-08,PAYMENT,4898.37,USD,INV-2026-000582,2000-AP,LOG,Payment against INV-2026-000582,POSTED
LED-0000634,INV-2026-000757,V0021,Vertex Supplies Corporation,2026-07-08,PAYMENT,10157.6,USD,INV-2026-000757,2000-AP,MKT,Payment against INV-2026-000757,POSTED
LED-0000894,INV-2026-001047,V0016,Zenith Holdings Incorporated,2026-07-08,PAYMENT,664.44,USD,INV-2026-001047,2000-AP,PROC,Payment against INV-2026-001047,POSTED
LED-0000946,INV-2026-001103,V0052,Apex Consulting Incorporated,2026-07-08,PAYMENT,3779.24,USD,INV-2026-001103,2000-AP,PROC,Payment against INV-2026-001103,POSTED
LED-0001233,INV-2026-001446,V0052,Apex Consulting Incorporated,2026-07-08,PAYMENT,16561.01,USD,INV-2026-001446,2000-AP,MKT,Payment against INV-2026-001446,POSTED
LED-0001602,INV-2026-001879,V0014,Delta Foods Corporation,2026-07-08,PAYMENT,3325.4,GBP,INV-2026-001879,2000-AP,OPS,Payment against INV-2026-001879,POSTED
LED-0001672,INV-2026-001962,V0008,Global Textiles Limited,2026-07-08,PAYMENT,6837.36,USD,INV-2026-001962,2000-AP,IT,Payment against INV-2026-001962,POSTED
LED-0000088,INV-2026-000106,V0082,Redwood Logistics Incorporated,2026-07-09,PAYMENT,2098085.55,LKR,INV-2026-000106,2000-AP,IT,Payment against INV-2026-000106,POSTED
LED-0000098,INV-2026-000118,V0013,Delta Solutions Corporation,2026-07-09,PAYMENT,1706395.19,LKR,INV-2026-000118,2000-AP,OPS,Payment against INV-2026-000118,POSTED
LED-0000147,INV-2026-000170,V0042,Evergreen Packaging Limited,2026-07-09,PAYMENT,9121.73,USD,INV-2026-000170,2000-AP,OPS,Payment against INV-2026-000170,POSTED
LED-0000387,INV-2026-000454,V0043,Silverline Logistics Limited,2026-07-09,PAYMENT,13493.29,GBP,INV-2026-000454,2000-AP,HR,Payment against INV-2026-000454,POSTED
LED-0000618,INV-2026-000740,V0038,Insight Services Limited,2026-07-09,PAYMENT,17795.43,USD,INV-2026-000740,2000-AP,LOG,Payment against INV-2026-000740,POSTED
LED-0000887,INV-2026-001040,V0090,Nova Packaging Corporation,2026-07-09,PAYMENT,3130.65,USD,INV-2026-001040,2000-AP,HR,Payment against INV-2026-001040,POSTED
LED-0001080,INV-2026-001255,V0001,Unity Trading Limited,2026-07-09,PAYMENT,4109.91,GBP,INV-2026-001255,2020-AP-SERVICES,LOG,Payment against INV-2026-001255,POSTED
LED-0001565,INV-2026-001837,V0086,Orbit Supplies Limited,2026-07-09,PAYMENT,189454.5,LKR,INV-2026-001837,2010-AP-TRADE,HR,Payment against INV-2026-001837,POSTED
LED-0001671,INV-2026-001961,V0025,Lanka Foods Limited,2026-07-09,PAYMENT,1939747.81,LKR,INV-2026-001961,2010-AP-TRADE,HR,Payment against INV-2026-001961,POSTED
LED-0001693,INV-2026-001991,V0031,Pioneer Supplies Incorporated,2026-07-09,PAYMENT,7883.06,USD,INV-2026-001991,2020-AP-SERVICES,LOG,Payment against INV-2026-001991,POSTED
LED-0001756,,V0053,Pioneer Trading Incorporated,2026-07-09,ADJUSTMENT,4205.08,GBP,JRN-001756,6200-ADMIN,OPS,Prior-period correction,POSTED
LED-0000342,INV-2026-000403,V0062,Vertex Packaging Incorporated,2026-07-10,PAYMENT,13254.95,USD,INV-2026-000403,2000-AP,MKT,Payment against INV-2026-000403,POSTED
LED-0000482,INV-2026-000574,V0034,Metro Consulting Limited,2026-07-10,PAYMENT,14630.88,EUR,INV-2026-000574,2020-AP-SERVICES,LOG,Payment against INV-2026-000574,POSTED
LED-0000505,INV-2026-000599,V0050,Keystone Trading Corporation,2026-07-10,PAYMENT,8412.94,USD,INV-2026-000599,2010-AP-TRADE,OPS,Payment against INV-2026-000599,POSTED
LED-0000809,INV-2026-000951,V0066,Jade Pharma Incorporated,2026-07-10,PAYMENT,9997.77,USD,INV-2026-000951,2020-AP-SERVICES,MKT,Payment against INV-2026-000951,POSTED
LED-0000967,INV-2026-001128,V0054,Jade Industries Limited,2026-07-10,PAYMENT,12341.06,EUR,INV-2026-001128,2010-AP-TRADE,IT,Payment against INV-2026-001128,POSTED
LED-0001140,INV-2026-001330,V0074,Crescent Supplies Corporation,2026-07-10,PAYMENT,7025.23,USD,INV-2026-001330,2000-AP,OPS,Payment against INV-2026-001330,POSTED
LED-0001380,INV-2026-001614,V0088,Unity Technologies Limited,2026-07-10,PAYMENT,8238.18,USD,INV-2026-001614,2020-AP-SERVICES,FIN,Payment against INV-2026-001614,POSTED
LED-0000251,INV-2026-000297,V0069,Keystone Technologies Incorporated,2026-07-11,PAYMENT,1781.91,USD,INV-2026-000297,2000-AP,LOG,Payment against INV-2026-000297,POSTED
LED-0000362,INV-2026-000424,V0075,Vertex Packaging Limited,2026-07-11,PAYMENT,17235.77,GBP,INV-2026-000424,2010-AP-TRADE,MKT,Payment against INV-2026-000424,POSTED
LED-0001403,INV-2026-001642,V0059,Seacrest Solutions Limited,2026-07-11,PAYMENT,1538990.59,LKR,INV-2026-001642,2010-AP-TRADE,PROC,Payment against INV-2026-001642,POSTED
LED-0001585,INV-2026-001857,V0025,Lanka Foods Limited,2026-07-11,PAYMENT,1300.31,USD,INV-2026-001857,2000-AP,MKT,Payment against INV-2026-001857,POSTED
LED-0000026,INV-2026-000033,V0027,Pioneer Solutions Incorporated,2026-07-12,PAYMENT,13249.31,USD,INV-2026-000033,2020-AP-SERVICES,LOG,Payment against INV-2026-000033,POSTED
LED-0000102,INV-2026-000122,V0049,Seacrest Consulting Incorporated,2026-07-12,PAYMENT,19329.41,USD,INV-2026-000122,2010-AP-TRADE,IT,Payment against INV-2026-000122,POSTED
LED-0000212,INV-2026-000250,V0018,Royal Networks Incorporated,2026-07-12,PAYMENT,5143.31,USD,INV-2026-000250,2000-AP,IT,Payment against INV-2026-000250,POSTED
LED-0000285,INV-2026-000336,V0089,Pioneer Supplies Limited,2026-07-12,PAYMENT,13350.77,USD,INV-2026-000336,2020-AP-SERVICES,PROC,Payment against INV-2026-000336,POSTED
LED-0000300,INV-2026-000355,V0026,Vertex Consulting Incorporated,2026-07-12,PAYMENT,1296236.65,LKR,INV-2026-000355,2020-AP-SERVICES,HR,Payment against INV-2026-000355,POSTED
LED-0000453,INV-2026-000539,V0088,Unity Technologies Limited,2026-07-12,PAYMENT,1259636.35,LKR,INV-2026-000539,2020-AP-SERVICES,FIN,Payment against INV-2026-000539,POSTED
LED-0000748,INV-2026-000883,V0017,Delta Pharma Limited,2026-07-12,PAYMENT,15318.69,USD,INV-2026-000883,2010-AP-TRADE,PROC,Payment against INV-2026-000883,POSTED
LED-0001461,INV-2026-001710,V0015,Titan Consulting Limited,2026-07-12,PAYMENT,12016.38,USD,INV-2026-001710,2010-AP-TRADE,LOG,Payment against INV-2026-001710,POSTED
LED-0001780,,V0011,Nova Engineering Corporation,2026-07-12,ADJUSTMENT,2908.22,USD,JRN-001780,2000-AP,FIN,Prior-period correction,POSTED
LED-0000345,INV-2026-000406,V0067,Unity Foods Corporation,2026-07-13,PAYMENT,10295.52,USD,INV-2026-000406,2010-AP-TRADE,OPS,Payment against INV-2026-000406,POSTED
LED-0000543,INV-2026-000642,V0079,Global Trading Limited,2026-07-13,PAYMENT,4545.24,USD,INV-2026-000642,2020-AP-SERVICES,MKT,Payment against INV-2026-000642,POSTED
LED-0000588,INV-2026-000696,V0060,Zenith Packaging Limited,2026-07-13,PAYMENT,1175.01,USD,INV-2026-000696,2000-AP,MKT,Payment against INV-2026-000696,POSTED
LED-0000733,INV-2026-000867,V0047,Insight Technologies Incorporated,2026-07-13,PAYMENT,17357.8,USD,INV-2026-000867,2000-AP,FIN,Payment against INV-2026-000867,POSTED
LED-0000933,INV-2026-001089,V0090,Nova Packaging Corporation,2026-07-13,PAYMENT,4451.35,USD,INV-2026-001089,2000-AP,IT,Payment against INV-2026-001089,POSTED
LED-0001037,INV-2026-001204,V0010,Silverline Systems Incorporated,2026-07-13,PAYMENT,16365.54,GBP,INV-2026-001204,2000-AP,FIN,Payment against INV-2026-001204,POSTED
LED-0001162,INV-2026-001358,V0084,Harbor Industries Limited,2026-07-13,PAYMENT,5909.82,USD,INV-2026-001358,2020-AP-SERVICES,LOG,Payment against INV-2026-001358,POSTED
LED-0001182,INV-2026-001381,V0031,Pioneer Supplies Incorporated,2026-07-13,PAYMENT,18296.52,USD,INV-2026-001381,2000-AP,OPS,Payment against INV-2026-001381,POSTED
LED-0001194,INV-2026-001396,V0012,Evergreen Industries Corporation,2026-07-13,PAYMENT,2431.28,USD,INV-2026-001396,2020-AP-SERVICES,FIN,Payment against INV-2026-001396,POSTED
LED-0001234,INV-2026-001450,V0004,Delta Solutions Incorporated,2026-07-13,PAYMENT,14077.1,USD,INV-2026-001450,2010-AP-TRADE,LOG,Payment against INV-2026-001450,POSTED
LED-0001533,INV-2026-001798,V0043,Silverline Logistics Limited,2026-07-13,PAYMENT,3791.69,EUR,INV-2026-001798,2000-AP,MKT,Payment against INV-2026-001798,POSTED
LED-0000089,INV-2026-000107,V0057,Keystone Packaging Limited,2026-07-14,PAYMENT,567480.49,LKR,INV-2026-000107,2010-AP-TRADE,IT,Payment against INV-2026-000107,POSTED
LED-0000202,INV-2026-000238,V0049,Seacrest Consulting Incorporated,2026-07-14,PAYMENT,8494.94,GBP,INV-2026-000238,2010-AP-TRADE,IT,Payment against INV-2026-000238,POSTED
LED-0000351,INV-2026-000412,V0080,Vertex Textiles Corporation,2026-07-14,PAYMENT,13333.02,EUR,INV-2026-000412,2000-AP,OPS,Payment against INV-2026-000412,POSTED
LED-0000402,INV-2026-000475,V0026,Vertex Consulting Incorporated,2026-07-14,PAYMENT,8465.52,GBP,INV-2026-000475,2010-AP-TRADE,HR,Payment against INV-2026-000475,POSTED
LED-0000804,INV-2026-000945,V0007,Quantum Technologies Incorporated,2026-07-14,PAYMENT,315968.94,LKR,INV-2026-000945,2010-AP-TRADE,PROC,Payment against INV-2026-000945,POSTED
LED-0001018,INV-2026-001183,V0081,Nova Textiles Corporation,2026-07-14,PAYMENT,1652712.6,LKR,INV-2026-001183,2020-AP-SERVICES,FIN,Payment against INV-2026-001183,POSTED
LED-0001159,INV-2026-001354,V0030,Orbit Pharma Corporation,2026-07-14,PAYMENT,5536.47,USD,INV-2026-001354,2010-AP-TRADE,HR,Payment against INV-2026-001354,POSTED
LED-0001258,INV-2026-001477,V0057,Keystone Packaging Limited,2026-07-14,PAYMENT,18559.42,EUR,INV-2026-001477,2020-AP-SERVICES,OPS,Payment against INV-2026-001477,POSTED
LED-0001497,INV-2026-001750,V0038,Insight Services Limited,2026-07-14,PAYMENT,14172.8,USD,INV-2026-001750,2020-AP-SERVICES,PROC,Payment against INV-2026-001750,POSTED
LED-0001526,INV-2026-001788,V0046,Metro Holdings Incorporated,2026-07-14,PAYMENT,1018.19,USD,INV-2026-001788,2020-AP-SERVICES,OPS,Payment against INV-2026-001788,POSTED
LED-0001652,INV-2026-001939,V0056,Silverline Technologies Incorporated,2026-07-14,PAYMENT,8792.46,USD,INV-2026-001939,2020-AP-SERVICES,MKT,Payment against INV-2026-001939,POSTED
LED-0001781,,V0016,Zenith Holdings Incorporated,2026-07-14,REVERSAL,3619.1,EUR,JRN-001781,6200-ADMIN,PROC,Manual adjustment,POSTED
LED-0001789,,V0001,Unity Trading Limited,2026-07-14,ADJUSTMENT,383151.16,LKR,JRN-001789,6100-SERVICES,FIN,Prior-period correction,POSTED
LED-0001798,,V0042,Evergreen Packaging Limited,2026-07-14,REVERSAL,645.49,USD,JRN-001798,6990-ADJUSTMENTS,HR,Prior-period correction,POSTED
LED-0000001,INV-2026-000001,V0086,Orbit Supplies Limited,2026-07-15,PAYMENT,7070.67,EUR,INV-2026-000001,2010-AP-TRADE,HR,Payment against INV-2026-000001,POSTED
LED-0000121,INV-2026-000143,V0031,Pioneer Supplies Incorporated,2026-07-15,PAYMENT,8890.82,USD,INV-2026-000143,2020-AP-SERVICES,FIN,Payment against INV-2026-000143,POSTED
LED-0000360,INV-2026-000422,V0071,Harbor Technologies Limited,2026-07-15,PAYMENT,5061.12,USD,INV-2026-000422,2020-AP-SERVICES,OPS,Payment against INV-2026-000422,POSTED
LED-0000576,INV-2026-000681,V0014,Delta Foods Corporation,2026-07-15,PAYMENT,2132.34,USD,INV-2026-000681,2000-AP,FIN,Payment against INV-2026-000681,POSTED
LED-0000651,INV-2026-000775,V0070,Royal Supplies Incorporated,2026-07-15,PAYMENT,11297.64,USD,INV-2026-000775,2020-AP-SERVICES,OPS,Payment against INV-2026-000775,POSTED
LED-0000795,INV-2026-000934,V0026,Vertex Consulting Incorporated,2026-07-15,PAYMENT,160097.46,LKR,INV-2026-000934,2010-AP-TRADE,LOG,Payment against INV-2026-000934,POSTED
LED-0000876,INV-2026-001029,V0009,Orbit Consulting Limited,2026-07-15,PAYMENT,21492.66,USD,INV-2026-001029,2020-AP-SERVICES,PROC,Payment against INV-2026-001029,POSTED
LED-0000956,INV-2026-001113,V0024,Unity Foods Limited,2026-07-15,PAYMENT,6285.99,USD,INV-2026-001113,2010-AP-TRADE,FIN,Payment against INV-2026-001113,POSTED
LED-0001044,INV-2026-001213,V0018,Royal Networks Incorporated,2026-07-15,PAYMENT,2630.62,USD,INV-2026-001213,2010-AP-TRADE,HR,Payment against INV-2026-001213,POSTED
LED-0001045,INV-2026-001214,V0016,Zenith Holdings Incorporated,2026-07-15,PAYMENT,13697.85,USD,INV-2026-001214,2010-AP-TRADE,OPS,Payment against INV-2026-001214,POSTED
LED-0001248,INV-2026-001467,V0045,Nova Solutions Corporation,2026-07-15,PAYMENT,18435.49,EUR,INV-2026-001467,2000-AP,MKT,Payment against INV-2026-001467,POSTED
LED-0001488,INV-2026-001741,V0053,Pioneer Trading Incorporated,2026-07-15,PAYMENT,12989.92,USD,INV-2026-001741,2010-AP-TRADE,HR,Payment against INV-2026-001741,POSTED
LED-0001567,INV-2026-001839,V0021,Vertex Supplies Corporation,2026-07-15,PAYMENT,11370.91,USD,INV-2026-001839,2000-AP,OPS,Payment against INV-2026-001839,POSTED
LED-0001724,,V0089,Pioneer Supplies Limited,2026-07-15,REVERSAL,300937.78,LKR,JRN-001724,6990-ADJUSTMENTS,MKT,Prior-period correction,POSTED
LED-0001750,,V0031,Pioneer Supplies Incorporated,2026-07-15,REVERSAL,424260.88,LKR,JRN-001750,2000-AP,FIN,Month-end accrual,POSTED
LED-0000028,INV-2026-000036,V0029,Zenith Supplies Limited,2026-07-16,PAYMENT,16553.43,USD,INV-2026-000036,2010-AP-TRADE,MKT,Payment against INV-2026-000036,POSTED
LED-0000054,INV-2026-000066,V0047,Insight Technologies Incorporated,2026-07-16,PAYMENT,17960.18,USD,INV-2026-000066,2010-AP-TRADE,PROC,Payment against INV-2026-000066,POSTED
LED-0000778,INV-2026-000917,V0003,Harbor Services Incorporated,2026-07-16,PAYMENT,15017.12,USD,INV-2026-000917,2000-AP,PROC,Payment against INV-2026-000917,POSTED
LED-0000905,INV-2026-001059,V0010,Silverline Systems Incorporated,2026-07-16,PAYMENT,13972.44,GBP,INV-2026-001059,2020-AP-SERVICES,PROC,Payment against INV-2026-001059,POSTED
LED-0001238,INV-2026-001454,V0027,Pioneer Solutions Incorporated,2026-07-16,PAYMENT,5740.26,USD,INV-2026-001454,2020-AP-SERVICES,MKT,Payment against INV-2026-001454,POSTED
LED-0001413,INV-2026-001656,V0049,Seacrest Consulting Incorporated,2026-07-16,PAYMENT,8129.35,USD,INV-2026-001656,2020-AP-SERVICES,LOG,Payment against INV-2026-001656,POSTED
LED-0001447,INV-2026-001696,V0028,Unity Systems Incorporated,2026-07-16,PAYMENT,16057.34,USD,INV-2026-001696,2010-AP-TRADE,HR,Payment against INV-2026-001696,POSTED
LED-0001593,INV-2026-001868,V0009,Orbit Consulting Limited,2026-07-16,PAYMENT,6147.53,USD,INV-2026-001868,2020-AP-SERVICES,PROC,Payment against INV-2026-001868,POSTED
LED-0001717,,V0061,Silverline Services Limited,2026-07-16,ADJUSTMENT,1078.1,USD,JRN-001717,2000-AP,MKT,Month-end accrual,POSTED
LED-0000214,INV-2026-000252,V0090,Nova Packaging Corporation,2026-07-17,PAYMENT,18298.3,GBP,INV-2026-000252,2000-AP,PROC,Payment against INV-2026-000252,POSTED
LED-0000608,INV-2026-000723,V0084,Harbor Industries Limited,2026-07-17,PAYMENT,14060.81,USD,INV-2026-000723,2020-AP-SERVICES,OPS,Payment against INV-2026-000723,POSTED
LED-0000680,INV-2026-000807,V0007,Quantum Technologies Incorporated,2026-07-17,PAYMENT,10543.17,GBP,INV-2026-000807,2020-AP-SERVICES,HR,Payment against INV-2026-000807,POSTED
LED-0000736,INV-2026-000870,V0005,Nova Logistics Limited,2026-07-17,PAYMENT,1497.73,EUR,INV-2026-000870,2010-AP-TRADE,HR,Payment against INV-2026-000870,POSTED
LED-0000941,INV-2026-001097,V0027,Pioneer Solutions Incorporated,2026-07-17,PAYMENT,17757.41,USD,INV-2026-001097,2010-AP-TRADE,LOG,Payment against INV-2026-001097,POSTED
LED-0001337,INV-2026-001567,V0032,Keystone Logistics Limited,2026-07-17,PAYMENT,2346.96,USD,INV-2026-001567,2020-AP-SERVICES,OPS,Payment against INV-2026-001567,POSTED
LED-0001434,INV-2026-001677,V0056,Silverline Technologies Incorporated,2026-07-17,PAYMENT,4207.4,USD,INV-2026-001677,2000-AP,OPS,Payment against INV-2026-001677,POSTED
LED-0001742,,V0054,Jade Industries Limited,2026-07-17,ACCRUAL,1625.48,USD,JRN-001742,6100-SERVICES,LOG,Reversal entry,POSTED
LED-0000245,INV-2026-000290,V0016,Zenith Holdings Incorporated,2026-07-18,PAYMENT,20810.94,USD,INV-2026-000290,2000-AP,OPS,Payment against INV-2026-000290,POSTED
LED-0000759,INV-2026-000894,V0032,Keystone Logistics Limited,2026-07-18,PAYMENT,18585.83,USD,INV-2026-000894,2000-AP,LOG,Payment against INV-2026-000894,POSTED
LED-0000891,INV-2026-001044,V0044,Evergreen Systems Incorporated,2026-07-18,PAYMENT,13842.64,USD,INV-2026-001044,2000-AP,IT,Payment against INV-2026-001044,POSTED
LED-0000952,INV-2026-001109,V0003,Harbor Services Incorporated,2026-07-18,PAYMENT,17092.69,USD,INV-2026-001109,2010-AP-TRADE,OPS,Payment against INV-2026-001109,POSTED
LED-0000968,INV-2026-001129,V0054,Jade Industries Limited,2026-07-18,PAYMENT,1645699.31,LKR,INV-2026-001129,2010-AP-TRADE,FIN,Payment against INV-2026-001129,POSTED
LED-0000113,INV-2026-000134,V0044,Evergreen Systems Incorporated,2026-07-19,PAYMENT,1720187.28,LKR,INV-2026-000134,2010-AP-TRADE,FIN,Payment against INV-2026-000134,POSTED
LED-0000460,INV-2026-000546,V0053,Pioneer Trading Incorporated,2026-07-19,PAYMENT,2399.62,USD,INV-2026-000546,2010-AP-TRADE,MKT,Payment against INV-2026-000546,POSTED
LED-0000541,INV-2026-000640,V0014,Delta Foods Corporation,2026-07-19,PAYMENT,11736.97,USD,INV-2026-000640,2000-AP,FIN,Payment against INV-2026-000640,POSTED
LED-0000704,INV-2026-000832,V0007,Quantum Technologies Incorporated,2026-07-19,PAYMENT,18864.85,USD,INV-2026-000832,2010-AP-TRADE,LOG,Payment against INV-2026-000832,POSTED
LED-0001385,INV-2026-001620,V0048,Zenith Trading Incorporated,2026-07-19,PAYMENT,8722.4,USD,INV-2026-001620,2010-AP-TRADE,PROC,Payment against INV-2026-001620,POSTED
LED-0001393,INV-2026-001628,V0016,Zenith Holdings Incorporated,2026-07-19,PAYMENT,3756.61,USD,INV-2026-001628,2010-AP-TRADE,PROC,Payment against INV-2026-001628,POSTED
LED-0001407,INV-2026-001648,V0038,Insight Services Limited,2026-07-19,PAYMENT,12855.03,EUR,INV-2026-001648,2010-AP-TRADE,MKT,Payment against INV-2026-001648,POSTED
LED-0001431,INV-2026-001674,V0021,Vertex Supplies Corporation,2026-07-19,PAYMENT,696947.6,LKR,INV-2026-001674,2000-AP,FIN,Payment against INV-2026-001674,POSTED
LED-0001496,INV-2026-001749,V0047,Insight Technologies Incorporated,2026-07-19,PAYMENT,4603.23,USD,INV-2026-001749,2000-AP,PROC,Payment against INV-2026-001749,POSTED
LED-0000354,INV-2026-000415,V0038,Insight Services Limited,2026-07-20,PAYMENT,14077.67,USD,INV-2026-000415,2010-AP-TRADE,FIN,Payment against INV-2026-000415,POSTED
LED-0000643,INV-2026-000766,V0026,Vertex Consulting Incorporated,2026-07-20,PAYMENT,5224.39,USD,INV-2026-000766,2020-AP-SERVICES,MKT,Payment against INV-2026-000766,POSTED
LED-0000682,INV-2026-000809,V0017,Delta Pharma Limited,2026-07-20,PAYMENT,2068386.09,LKR,INV-2026-000809,2010-AP-TRADE,OPS,Payment against INV-2026-000809,POSTED
LED-0001047,INV-2026-001216,V0085,Royal Holdings Limited,2026-07-20,PAYMENT,1838.07,GBP,INV-2026-001216,2010-AP-TRADE,IT,Payment against INV-2026-001216,POSTED
LED-0001522,INV-2026-001783,V0015,Titan Consulting Limited,2026-07-20,PAYMENT,8201.27,USD,INV-2026-001783,2020-AP-SERVICES,HR,Payment against INV-2026-001783,POSTED
LED-0001711,,V0034,Metro Consulting Limited,2026-07-20,REVERSAL,2504.19,EUR,JRN-001711,6200-ADMIN,PROC,Prior-period correction,POSTED
LED-0001757,,V0016,Zenith Holdings Incorporated,2026-07-20,REVERSAL,2813.89,USD,JRN-001757,2000-AP,FIN,Vendor balance adjustment,POSTED
LED-0000384,INV-2026-000449,V0074,Crescent Supplies Corporation,2026-07-21,PAYMENT,11004.81,EUR,INV-2026-000449,2010-AP-TRADE,PROC,Payment against INV-2026-000449,POSTED
LED-0000410,INV-2026-000485,V0044,Evergreen Systems Incorporated,2026-07-21,PAYMENT,13729.14,GBP,INV-2026-000485,2020-AP-SERVICES,PROC,Payment against INV-2026-000485,POSTED
LED-0001322,INV-2026-001548,V0029,Zenith Supplies Limited,2026-07-21,PAYMENT,6375.77,GBP,INV-2026-001548,2020-AP-SERVICES,LOG,Payment against INV-2026-001548,POSTED
