invoice_id,scenario,expected_action,ledger_entry_ids,bank_transaction_ids
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002041
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002042
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002043
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002044
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002045
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002046
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002047
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002048
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002049
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002050
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002051
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002052
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002053
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002054
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002055
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002056
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002057
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002058
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002059
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002060
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002061
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002062
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002063
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002064
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002065
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002066
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002067
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002068
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002069
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002070
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002071
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002072
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002073
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002074
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002075
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002076
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002077
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002078
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002079
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002080
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002081
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002082
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002083
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002084
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002085
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002086
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002087
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002088
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002089
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002090
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002091
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002092
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002093
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002094
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002095
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002096
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002097
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002098
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002099
,bank_only_unmatched,CLASSIFY_AS_NON_AP_OR_INVESTIGATE,,BNK-00002100
